,refrigerator_5_Trans_Init_Bi_loss,refrigerator_5_Trans_Init_Bi_val,refrigerator_5_Trans_Init_Bi_time,refrigerator_5_Trans_Init_Bi_nep,refrigerator_5_Trans_Init_Bi_f1e,refrigerator_5_Trans_Init_Bi_mae,refrigerator_5_Trans_Init_Bi_mse,refrigerator_5_Trans_Init_Bi_accuracy,refrigerator_5_Trans_Init_Bimcc,refrigerator_5_Trans_Init_Bi_precision,refrigerator_5_Trans_Init_Bi_f1,refrigerator_5_Trans_Init_Bi_recall
20,625.2507934570312,621.7682495117188,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
21,624.99658203125,622.59326171875,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
22,624.79541015625,621.296142578125,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
23,624.4852294921875,623.0402221679688,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
24,624.1903686523438,622.1472778320312,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
25,624.4921264648438,623.6190185546875,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
26,624.0610961914062,621.941650390625,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
27,623.7760620117188,622.6536865234375,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
28,621.9927978515625,621.90966796875,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
29,621.3797607421875,621.4987182617188,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
