,washer_dryer_10_Trans_V7_loss,washer_dryer_10_Trans_V7_val,washer_dryer_10_Trans_V7_time,washer_dryer_10_Trans_V7_nep,washer_dryer_10_Trans_V7_f1e,washer_dryer_10_Trans_V7_mae,washer_dryer_10_Trans_V7_mse,washer_dryer_10_Trans_V7_accuracy,washer_dryer_10_Trans_V7mcc,washer_dryer_10_Trans_V7_precision,washer_dryer_10_Trans_V7_f1,washer_dryer_10_Trans_V7_recall
19,171.4320068359375,119.79669189453125,3235.1841955184937,1.0042272124125895,0.007931220155398572,6.340879245430354,2881.0145005674126,0.9864146485528648,0.0,0.9864146485528648,0.9931608682723759,1.0
20,169.88739013671875,125.20670318603516,3235.1841955184937,1.0042272124125895,0.007931220155398572,6.340879245430354,2881.0145005674126,0.9864146485528648,0.0,0.9864146485528648,0.9931608682723759,1.0
21,170.0918731689453,121.53810119628906,3235.1841955184937,1.0042272124125895,0.007931220155398572,6.340879245430354,2881.0145005674126,0.9864146485528648,0.0,0.9864146485528648,0.9931608682723759,1.0
22,166.5371551513672,120.46150207519531,3235.1841955184937,1.0042272124125895,0.007931220155398572,6.340879245430354,2881.0145005674126,0.9864146485528648,0.0,0.9864146485528648,0.9931608682723759,1.0
23,162.6357421875,125.35900115966797,3235.1841955184937,1.0042272124125895,0.007931220155398572,6.340879245430354,2881.0145005674126,0.9864146485528648,0.0,0.9864146485528648,0.9931608682723759,1.0
24,161.30255126953125,123.49691772460938,3235.1841955184937,1.0042272124125895,0.007931220155398572,6.340879245430354,2881.0145005674126,0.9864146485528648,0.0,0.9864146485528648,0.9931608682723759,1.0
25,160.70364379882812,123.55264282226562,3235.1841955184937,1.0042272124125895,0.007931220155398572,6.340879245430354,2881.0145005674126,0.9864146485528648,0.0,0.9864146485528648,0.9931608682723759,1.0
26,160.07725524902344,122.57272338867188,3235.1841955184937,1.0042272124125895,0.007931220155398572,6.340879245430354,2881.0145005674126,0.9864146485528648,0.0,0.9864146485528648,0.9931608682723759,1.0
27,159.4021453857422,121.89070129394531,3235.1841955184937,1.0042272124125895,0.007931220155398572,6.340879245430354,2881.0145005674126,0.9864146485528648,0.0,0.9864146485528648,0.9931608682723759,1.0
28,157.98004150390625,122.21218872070312,3235.1841955184937,1.0042272124125895,0.007931220155398572,6.340879245430354,2881.0145005674126,0.9864146485528648,0.0,0.9864146485528648,0.9931608682723759,1.0
29,157.77821350097656,123.34703063964844,3235.1841955184937,1.0042272124125895,0.007931220155398572,6.340879245430354,2881.0145005674126,0.9864146485528648,0.0,0.9864146485528648,0.9931608682723759,1.0
